TrackName,Artist,SongID,IMG,SongURL,Preview,Energy,Danceability,Valence
날 떠나지마,Gummy,4D5ZFj5vyLMvdwxZagpz1p,https://i.scdn.co/image/ab67616d0000b273620729a4908e07e2e77e952a,https://open.spotify.com/track/4D5ZFj5vyLMvdwxZagpz1p,https://p.scdn.co/mp3-preview/fa0ba3072ff3ce09bdc4208cb178660580e562ed?cid=4598e66debe040afa4e5e77d7f33ee1d,0.898,0.678,0.583
Don't Cry (우리 동네 음악대장),Ha Hyun Woo,6ChsECSfMCc9k57fkuvTzj,https://i.scdn.co/image/ab67616d0000b273d06511f367b38034b4a54ff2,https://open.spotify.com/track/6ChsECSfMCc9k57fkuvTzj,https://p.scdn.co/mp3-preview/e79f09eaaa676447de28b5fab315b662f6ded350?cid=4598e66debe040afa4e5e77d7f33ee1d,0.516,0.412,0.139
봄비 (우리 동네 음악대장),Ha Hyun Woo,2vHLoIe1lsC3HyNVzk7DM2,https://i.scdn.co/image/ab67616d0000b2730a01ef28b2696913e6d26878,https://open.spotify.com/track/2vHLoIe1lsC3HyNVzk7DM2,https://p.scdn.co/mp3-preview/afbacc8c1802048305848f0cdcadee29aba9cacb?cid=4598e66debe040afa4e5e77d7f33ee1d,0.508,0.325,0.156
The Anthem,Good Charlotte,0BRHnOFm6sjxN1i9LJrUDu,https://i.scdn.co/image/ab67616d0000b273a9bae94ddb20a71f573931c0,https://open.spotify.com/track/0BRHnOFm6sjxN1i9LJrUDu,https://p.scdn.co/mp3-preview/65212e18189ed04e5e4ea4ecde9080ee1f78e381?cid=4598e66debe040afa4e5e77d7f33ee1d,0.939,0.494,0.893
Feeling This,blink-182,26AYR77170U49cMcXB7aRV,https://i.scdn.co/image/ab67616d0000b2730538b48c180256e0bdd8363f,https://open.spotify.com/track/26AYR77170U49cMcXB7aRV,,0.962,0.411,0.622
Song #3,Stone Sour,5jsDxDkJ1PqyYUWhDMr86B,https://i.scdn.co/image/ab67616d0000b27349ca1daa7d94fbbd6ddbba87,https://open.spotify.com/track/5jsDxDkJ1PqyYUWhDMr86B,https://p.scdn.co/mp3-preview/7944f7be56e06e69b7abb17147ab8e06ee52b4c0?cid=4598e66debe040afa4e5e77d7f33ee1d,0.945,0.481,0.427
Burnout,Green Day,7dVDWf0wud70V4PgYfKnaG,https://i.scdn.co/image/ab67616d0000b273db89b08034de626ebee6823d,https://open.spotify.com/track/7dVDWf0wud70V4PgYfKnaG,,0.921,0.5,0.891
Thoughts & Prayers,Motionless In White,0y0v0SDevDcGW5rsDElup3,https://i.scdn.co/image/ab67616d0000b273daa4a83d2f794c1e31265dab,https://open.spotify.com/track/0y0v0SDevDcGW5rsDElup3,,0.962,0.321,0.473
Remember We Die,Gemini Syndrome,054ZT5KOAyQ3ec0WLgrOOC,https://i.scdn.co/image/ab67616d0000b273a6cd25401472a8f59666241d,https://open.spotify.com/track/054ZT5KOAyQ3ec0WLgrOOC,https://p.scdn.co/mp3-preview/adb88bcb412d6dd24366babee1813be6039b702b?cid=4598e66debe040afa4e5e77d7f33ee1d,0.978,0.497,0.69
Memento Mori,Lamb of God,5I29F9GR0OkaU1nuxp9hU8,https://i.scdn.co/image/ab67616d0000b273410e4ce58566a5a9d2b8d1f4,https://open.spotify.com/track/5I29F9GR0OkaU1nuxp9hU8,https://p.scdn.co/mp3-preview/5d18f5e7ba6716e13d3166b482561a79dfb365d2?cid=4598e66debe040afa4e5e77d7f33ee1d,0.984,0.538,0.0494
Cold Like War,We Came As Romans,4iLRsbijzBUP9AkQVlEn6z,https://i.scdn.co/image/ab67616d0000b27386fe2c00b1f2218531c9c8ad,https://open.spotify.com/track/4iLRsbijzBUP9AkQVlEn6z,https://p.scdn.co/mp3-preview/89aa1b4c5307bc2df59bd0d5d21f48875d4b888f?cid=4598e66debe040afa4e5e77d7f33ee1d,0.961,0.458,0.5
Rise Above,Black Flag,4kFfFe38CRVnTsakUTL4E4,https://i.scdn.co/image/ab67616d0000b273ba9fff4147e9e1656a5c33e1,https://open.spotify.com/track/4kFfFe38CRVnTsakUTL4E4,https://p.scdn.co/mp3-preview/6535dc77019dc5cd5d0f99bc1fefa7bcb97c77c8?cid=4598e66debe040afa4e5e77d7f33ee1d,0.816,0.374,0.138
